id,belongs_to_collection,budget,genres,original_language,popularity,production_companies,production_countries,release_date,runtime,spoken_languages,Keywords,cast,crew,revenue
2446,2447,,4500000.0,32.0,0,4.31583,1920.0,1.0,543.4375,116.0,1.0,1216.0,1228.0,1455.0,10400000
2447,2448,,7500000.0,551.0,0,11.791591,537.0,1.0,19330.75,96.0,1.0,1124.0,1914.0,1410.0,231411584
2448,2449,,60000000.0,507.0,0,12.149946,266.0,95.0,16860.75,120.0,335.0,272.0,,,56359980
2449,2450,,35000000.0,289.0,0,13.349518,311.0,1.0,16754.75,106.0,1.0,2116.0,330.0,207.0,36779296
2450,2451,,1821052.0,193.0,0,11.046411,50.0,1.0,-1280.8125,111.0,321.0,1175.0,584.0,1117.0,1300000
2451,2452,,,579.0,0,5.713973999999999,830.0,37.0,21502.75,93.0,1.0,2438.0,1313.0,1099.0,523511
2452,2453,350.0,37000000.0,296.0,0,6.695228999999999,1357.0,1.0,20718.75,113.0,1.0,1001.0,125.0,681.0,95404397
2453,2454,,15000000.0,532.0,0,7.665431,235.0,1.0,18151.75,89.0,1.0,340.0,1964.0,1342.0,1914166
2454,2455,,58000000.0,532.0,0,0.393865,873.0,1.0,21341.75,119.0,1.0,2068.0,342.0,1931.0,44000000
2455,2456,336.0,50000000.0,535.0,0,19.638605,450.0,1.0,20998.75,106.0,1.0,2283.0,1492.0,1518.0,549368315
2456,2457,,14000000.0,296.0,0,2.308846,,1.0,18507.75,104.0,1.0,,428.0,2665.0,6856989
2457,2458,,,289.0,0,8.452485000000001,1187.0,1.0,21236.75,112.0,1.0,,335.0,1241.0,587615
2458,2459,,,202.0,0,9.449103,1385.0,1.0,22376.75,97.0,1.0,1645.0,1201.0,2829.0,3295624
2459,2460,,100000000.0,157.0,0,11.913405000000001,2113.0,1.0,21318.75,102.0,1.0,1887.0,1927.0,1382.0,268426634
2460,2461,,25000000.0,280.0,0,11.556484,794.0,193.0,18504.75,129.0,211.0,1129.0,1036.0,255.0,82466670
2461,2462,,1900000.0,232.0,7,0.653271,,186.0,16800.75,102.0,258.0,,2722.0,416.0,240093
2462,2463,,18000000.0,42.0,0,12.682927000000001,1926.0,1.0,22327.75,112.0,1.0,752.0,179.0,2525.0,6212282
2463,2464,,,193.0,4,4.778045,953.0,59.0,21988.75,93.0,178.0,2582.0,1035.0,1357.0,106498
2464,2465,,22000000.0,41.0,0,11.654349,975.0,38.0,13095.75,181.0,1.0,2648.0,464.0,680.0,424208848
2465,2466,,19000000.0,551.0,0,8.132811,350.0,9.0,20515.75,97.0,1.0,1553.0,1657.0,1905.0,6928068
2466,2467,,37000000.0,237.0,0,8.451297,785.0,1.0,22060.75,105.0,231.0,122.0,2177.0,1725.0,26250020
2467,2468,,18000000.0,540.0,0,7.471655,609.0,1.0,11599.75,103.0,1.0,2159.0,717.0,815.0,41382841
2468,2469,226.0,25000000.0,523.0,0,6.497591000000001,806.0,215.0,15125.75,115.0,1.0,1842.0,1158.0,2098.0,14048372
2469,2470,,85000000.0,487.0,0,10.175502999999999,1104.0,1.0,17202.75,108.0,33.0,1355.0,386.0,628.0,78382433
2470,2471,244.0,2500000.0,559.0,0,3.0844259999999997,3.0,1.0,8979.75,110.0,1.0,1783.0,1453.0,2379.0,15014674
2471,2472,,28000000.0,445.0,0,7.058599000000001,1716.0,1.0,17036.75,98.0,1.0,2598.0,2282.0,1733.0,14010832
2472,2473,,175000000.0,29.0,0,12.319595,6.0,1.0,22231.75,93.0,1.0,1694.0,2877.0,11.0,331926147
2473,2474,,500000.0,212.0,0,8.398158,2301.0,1.0,17178.75,93.0,1.0,1879.0,1992.0,2269.0,150277
2474,2475,306.0,,290.0,7,1.832762,1884.0,186.0,21361.75,116.0,258.0,1944.0,2858.0,2831.0,79
2475,2476,82.0,132000000.0,843.0,0,22.201607,1131.0,1.0,21874.75,92.0,1.0,1993.0,1740.0,1956.0,373552094
2476,2477,36.0,30000000.0,719.0,0,8.205447999999999,1883.0,1.0,14922.75,90.0,1.0,628.0,147.0,1262.0,212385533
2477,2478,,,289.0,0,3.4442660000000003,2089.0,1.0,12766.75,117.0,1.0,2128.0,857.0,1229.0,19131000
2478,2479,,24000000.0,609.0,0,6.253083999999999,818.0,38.0,20012.75,93.0,1.0,670.0,501.0,1578.0,68729358
2479,2480,,70000000.0,193.0,19,9.353499000000001,73.0,1.0,15768.75,115.0,1.0,2120.0,1264.0,929.0,56702901
2480,2481,,6400000.0,810.0,1,7.950488000000001,1761.0,134.0,21012.75,144.0,265.0,2284.0,2216.0,2180.0,18800000
2481,2482,,30000000.0,813.0,0,9.591425,1471.0,8.0,20409.75,133.0,1.0,1928.0,355.0,273.0,51148651
2482,2483,,43000000.0,411.0,0,13.802674,871.0,114.0,18274.75,97.0,89.0,1152.0,1302.0,236.0,56681566
2483,2484,,,728.0,0,6.114898,1968.0,1.0,21726.75,105.0,1.0,1835.0,2943.0,2903.0,48911
2484,2485,71.0,,448.0,11,3.6066879999999997,1616.0,183.0,13772.75,113.0,299.0,727.0,482.0,2033.0,30399676
2485,2486,,125000000.0,194.0,0,14.924487,81.0,1.0,21627.75,139.0,1.0,1998.0,353.0,1218.0,362637473
2486,2487,,120000000.0,529.0,0,7.134167999999999,627.0,164.0,19486.75,135.0,1.0,1266.0,2151.0,598.0,93945766
2487,2488,,1202007.0,193.0,0,6.360746,961.0,1.0,-3290.6875,103.0,1.0,679.0,1509.0,70.0,2948386
2488,2489,,23600000.0,562.0,0,11.063029,210.0,1.0,20002.75,88.0,1.0,803.0,2135.0,1547.0,102391382
2489,2490,137.0,22000000.0,600.0,0,28.176992,2020.0,1.0,22783.75,91.0,1.0,,2960.0,2460.0,40120144
2490,2491,,6400000.0,682.0,0,7.506958,1143.0,13.0,14901.75,86.0,1.0,2311.0,1935.0,2091.0,6
2491,2492,,135000.0,552.0,0,0.5888720000000001,2232.0,1.0,20340.75,94.0,1.0,,2854.0,2069.0,10474
2492,2493,,1200000.0,193.0,0,1.4724629999999999,788.0,1.0,21292.75,114.0,47.0,1605.0,2661.0,1837.0,2861020
2493,2494,,500000.0,232.0,0,5.85469,1313.0,1.0,17556.75,88.0,1.0,725.0,1835.0,1224.0,8679814
2494,2495,,,732.0,0,0.31754,2027.0,1.0,20548.75,94.0,1.0,1459.0,2128.0,2832.0,99303
2495,2496,,2500000.0,205.0,17,6.357321,556.0,102.0,11687.75,128.0,5.0,188.0,659.0,945.0,3200000
2496,2497,,,649.0,0,11.19785,2025.0,1.0,17449.75,105.0,1.0,212.0,2247.0,700.0,605562
2497,2498,,35000000.0,693.0,0,12.201953999999999,1151.0,1.0,15397.75,127.0,250.0,1648.0,62.0,541.0,41954997
2498,2499,203.0,3500000.0,511.0,12,0.8842409999999999,,171.0,20192.75,,230.0,,2690.0,2705.0,2294357
2499,2500,,30000000.0,45.0,0,12.199047,985.0,1.0,14593.75,133.0,397.0,550.0,166.0,787.0,160638883
2500,2501,,25000000.0,217.0,0,5.282976000000001,2008.0,1.0,20368.75,107.0,1.0,1005.0,2114.0,1064.0,19829957
2501,2502,,,542.0,0,3.724207,1839.0,37.0,21159.75,94.0,1.0,1798.0,518.0,1479.0,8887603
2502,2503,109.0,3500000.0,532.0,0,14.56965,253.0,1.0,14724.75,91.0,1.0,1312.0,1317.0,2197.0,28215918
2503,2504,209.0,,79.0,0,11.457485,1904.0,1.0,11162.75,95.0,1.0,176.0,2225.0,735.0,49364621
2504,2505,,,596.0,0,5.072902,1159.0,,12535.75,98.0,1.0,1506.0,1730.0,1730.0,3960327
2505,2506,272.0,,856.0,0,1.218959,2262.0,171.0,20136.75,101.0,230.0,,2707.0,2700.0,8910819
2506,2507,,12500000.0,193.0,0,6.82647,1172.0,1.0,20719.75,101.0,1.0,1889.0,1968.0,260.0,75993061
2507,2508,,2000000.0,695.0,0,7.659357000000001,939.0,1.0,18515.75,120.0,41.0,2612.0,872.0,1393.0,5967038
2508,2509,,4317946.0,732.0,17,12.452985,1817.0,72.0,20507.75,106.0,391.0,2577.0,2802.0,944.0,14624826
2509,2510,,8000000.0,448.0,0,6.712894,1214.0,63.0,20255.75,98.0,1.0,160.0,668.0,1358.0,3453043
2510,2511,,1800000.0,463.0,22,0.474578,,,21200.75,93.0,367.0,2115.0,2627.0,2647.0,532269
2511,2512,,,289.0,0,10.854598,1598.0,37.0,13585.75,140.0,47.0,1213.0,1499.0,2312.0,25966555
2512,2513,69.0,25000000.0,322.0,0,13.018491000000001,469.0,114.0,15993.75,89.0,1.0,2200.0,509.0,1912.0,50671850
2513,2514,,18000000.0,280.0,0,7.536295,1499.0,1.0,9700.75,108.0,1.0,1869.0,1269.0,609.0,12000000
2514,2515,,55000000.0,658.0,0,17.618057,164.0,1.0,21815.75,132.0,1.0,652.0,1017.0,25.0,192330738
2515,2516,,6600000.0,193.0,0,8.151346,1250.0,103.0,21780.75,124.0,205.0,229.0,400.0,2025.0,1851517
2516,2517,,32745300.0,831.0,0,17.958512,821.0,37.0,22740.75,117.0,1.0,1227.0,2316.0,619.0,12173470
2517,2518,30.0,97250400.0,104.0,4,9.671944,559.0,207.0,19369.75,116.0,194.0,372.0,1870.0,552.0,132900000
2518,2519,,90000000.0,569.0,0,13.116461,202.0,1.0,19513.75,113.0,141.0,278.0,,,201596308
2519,2520,,950000.0,172.0,0,0.8209110000000001,1846.0,1.0,6793.75,76.0,88.0,422.0,2875.0,1865.0,1500000
2520,2521,256.0,23000000.0,32.0,0,5.810716,129.0,1.0,7920.75,134.0,1.0,1631.0,435.0,498.0,90614445
2521,2522,,31000000.0,122.0,0,5.443097,378.0,1.0,12773.75,122.0,1.0,1955.0,747.0,314.0,74134790
2522,2523,27.0,3600000.0,323.0,0,13.520764000000002,1686.0,1.0,11758.75,84.0,1.0,2367.0,1409.0,1523.0,5923044
2523,2524,,6000000.0,307.0,0,3.5544910000000005,140.0,37.0,10575.75,96.0,1.0,1934.0,180.0,425.0,3661757
2524,2525,387.0,,196.0,11,1.824275,1616.0,183.0,13481.75,99.0,298.0,,2704.0,2730.0,396003
2525,2526,,47000000.0,276.0,0,10.642824000000001,879.0,1.0,17496.75,99.0,1.0,620.0,504.0,341.0,30002758
2526,2527,,10000000.0,687.0,0,6.435926,611.0,1.0,10309.75,91.0,1.0,836.0,702.0,811.0,33697647
2527,2528,,4000000.0,193.0,0,6.430591000000001,938.0,1.0,21704.75,164.0,199.0,1730.0,2872.0,400.0,44349000
2528,2529,,6000000.0,371.0,0,3.189566,1915.0,1.0,6220.75,131.0,1.0,2215.0,923.0,322.0,7500000
2529,2530,,25000000.0,618.0,0,3.240624,96.0,144.0,5776.75,128.0,69.0,2249.0,260.0,1105.0,3052000
2530,2531,,70000000.0,653.0,0,13.842332999999998,418.0,95.0,19225.75,110.0,280.0,690.0,103.0,366.0,86658558
2531,2532,,15000000.0,232.0,0,6.2594330000000005,311.0,1.0,14600.75,133.0,192.0,80.0,1052.0,1650.0,11300653
2532,2533,232.0,250000000.0,11.0,0,23.253089000000003,247.0,227.0,21148.75,169.0,1.0,734.0,473.0,77.0,1021103568
2533,2534,,8000000.0,193.0,4,0.860734,,113.0,18559.75,124.0,2.0,2049.0,2270.0,2643.0,2019009
2534,2535,,75000000.0,783.0,0,6.3539959999999995,50.0,1.0,17103.75,89.0,1.0,1849.0,1266.0,2278.0,54249294
2535,2536,,80000000.0,621.0,0,10.364794,415.0,1.0,19904.75,140.0,1.0,1539.0,868.0,1046.0,214104620
2536,2537,,,402.0,0,5.47591,392.0,1.0,7444.75,123.0,1.0,1160.0,114.0,316.0,14200000
2537,2538,,21500000.0,650.0,0,31.314013,1514.0,192.0,22495.75,98.0,204.0,,814.0,2880.0,4811525
2538,2539,,6900000.0,809.0,1,4.0315,2373.0,131.0,16595.75,162.0,226.0,,2044.0,2625.0,15000000
2539,2540,,,328.0,0,5.256959999999999,505.0,1.0,19556.75,98.0,1.0,2180.0,2290.0,1001.0,188126
2540,2541,,103000.0,193.0,2,5.194433,1873.0,212.0,21066.75,104.0,296.0,,2934.0,621.0,3623330
2541,2542,,35000000.0,532.0,0,11.418802000000001,2118.0,1.0,21172.75,134.0,1.0,1438.0,1827.0,2910.0,88058786
2542,2543,,3500000.0,538.0,0,5.899155,1962.0,1.0,20277.75,106.0,1.0,2447.0,440.0,648.0,34705850
2543,2544,,,780.0,0,2.793619,2085.0,1.0,12129.75,96.0,1.0,1720.0,1067.0,639.0,12706478
2544,2545,,50000000.0,437.0,0,14.327717000000002,1240.0,1.0,17638.75,98.0,1.0,1714.0,1261.0,93.0,42792561
2545,2546,,45000000.0,693.0,0,14.547939000000001,1874.0,184.0,22625.75,133.0,288.0,1681.0,1483.0,2976.0,50548152
2546,2547,4.0,18000000.0,757.0,0,6.197298,50.0,1.0,10742.75,105.0,69.0,,530.0,795.0,87000000
2547,2548,,150000000.0,209.0,0,11.379355,628.0,1.0,19339.75,101.0,1.0,52.0,713.0,1556.0,585349010
2548,2549,70.0,,507.0,0,10.226181,1904.0,1.0,6930.75,124.0,33.0,1680.0,113.0,1950.0,39768000
2549,2550,,,193.0,0,7.1039509999999995,964.0,25.0,18036.75,105.0,1.0,790.0,1865.0,1971.0,1524966
2550,2551,,,287.0,0,7.92736,310.0,1.0,21761.75,139.0,1.0,2248.0,2776.0,2329.0,31911598
2551,2552,,30000000.0,253.0,0,6.418936,966.0,1.0,17057.75,106.0,199.0,579.0,1829.0,1756.0,23619609
2552,2553,,80000000.0,174.0,0,11.054250999999999,1747.0,1.0,15293.75,88.0,1.0,2294.0,1853.0,2059.0,250200000
2553,2554,,13000000.0,577.0,0,1.386549,2090.0,1.0,13746.75,89.0,1.0,2445.0,1541.0,2330.0,3721911
2554,2555,,,687.0,4,4.72304,2353.0,59.0,-2646.0625,106.0,178.0,2173.0,2665.0,982.0,152961
2555,2556,,,289.0,0,0.884526,2252.0,1.0,17295.75,96.0,1.0,290.0,2242.0,2642.0,3020784
2556,2557,,,736.0,0,1e-06,,1.0,12310.75,87.0,1.0,2480.0,710.0,2968.0,148426
2557,2558,,4500000.0,706.0,0,12.449574,2136.0,1.0,15230.75,108.0,1.0,538.0,1207.0,1640.0,7011317
2558,2559,,30000000.0,362.0,0,18.502876999999998,1393.0,1.0,19953.75,79.0,1.0,465.0,169.0,350.0,48428063
2559,2560,35.0,4200000.0,124.0,12,7.42908,1345.0,171.0,18627.75,132.0,230.0,2012.0,1838.0,2052.0,38862717
2560,2561,,,596.0,0,1.685918,207.0,1.0,12521.75,97.0,1.0,2233.0,1725.0,2473.0,12065892
2561,2562,,25000000.0,551.0,0,6.7539690000000006,157.0,1.0,17463.75,95.0,1.0,497.0,1768.0,200.0,17000000
2562,2563,258.0,200000000.0,27.0,0,14.477676999999998,7.0,1.0,22446.75,97.0,1.0,1528.0,13.0,8.0,1028570889
2563,2564,,7400000.0,289.0,1,2.37252,1457.0,131.0,18849.75,193.0,105.0,967.0,2041.0,2177.0,17000000
2564,2565,,35000000.0,593.0,0,7.219935,1051.0,1.0,19346.75,96.0,1.0,824.0,973.0,742.0,18317151
2565,2566,,25000000.0,193.0,0,13.06943,1805.0,1.0,15825.75,136.0,1.0,509.0,1019.0,202.0,21567853
2566,2567,,6000000.0,193.0,0,5.598338,2168.0,1.0,19541.75,99.0,1.0,2519.0,648.0,2267.0,2899975
2567,2568,,11000000.0,218.0,1,1.812728,1516.0,131.0,22034.75,128.0,265.0,,2030.0,2589.0,41000000
2568,2569,199.0,,411.0,0,5.577636,1843.0,1.0,10092.75,118.0,1.0,2415.0,2036.0,2384.0,14056528
2569,2570,,12000000.0,503.0,0,11.516964999999999,908.0,1.0,12122.75,102.0,1.0,1096.0,1024.0,2367.0,7242035
2570,2571,,165000000.0,30.0,0,14.275360000000001,1507.0,1.0,18210.75,100.0,1.0,1794.0,19.0,37.0,305875730
2571,2572,,,193.0,0,5.7396,2150.0,1.0,21658.75,88.0,47.0,,602.0,2310.0,126150
2572,2573,,37000000.0,354.0,7,4.209701,2307.0,186.0,22265.75,127.0,264.0,126.0,2667.0,2175.0,278300000
2573,2574,171.0,1200000.0,330.0,14,6.4861260000000005,1376.0,152.0,15735.75,96.0,246.0,2041.0,1922.0,2087.0,8690429
2574,2575,,2200000.0,697.0,0,6.632663000000001,1184.0,38.0,6205.75,118.0,1.0,593.0,937.0,1535.0,3251794
2575,2576,,250000.0,532.0,0,4.2976540000000005,,1.0,20796.75,62.0,1.0,2411.0,2200.0,2293.0,1000000
2576,2577,,1500000.0,732.0,0,2.627643,980.0,254.0,20111.75,90.0,108.0,1387.0,2853.0,1598.0,187716
2577,2578,,,538.0,0,0.209191,,1.0,-9694.5625,11.0,362.0,2371.0,2899.0,1595.0,97
2578,2579,,1500000.0,701.0,0,7.248676,1449.0,1.0,-2321.6875,80.0,1.0,2020.0,323.0,998.0,2200000
2579,2580,179.0,20000000.0,646.0,0,9.704289,1241.0,1.0,18296.75,89.0,22.0,1994.0,1889.0,704.0,67192859
2580,2581,,2000000.0,144.0,0,6.6407039999999995,1569.0,1.0,22011.75,95.0,1.0,1590.0,2668.0,2116.0,45431
2581,2582,,15000000.0,715.0,0,13.310556,1177.0,38.0,21787.75,108.0,1.0,958.0,244.0,2017.0,32556119
2582,2583,,,448.0,16,2.939129,959.0,221.0,17567.75,90.0,135.0,2236.0,2272.0,1532.0,8
2583,2584,,,600.0,0,7.538821,1788.0,100.0,18135.75,88.0,1.0,1402.0,1335.0,1763.0,9109322
2584,2585,100.0,3000000.0,372.0,0,8.480501,375.0,1.0,7229.75,107.0,128.0,1089.0,1328.0,2115.0,47000000
2585,2586,,,289.0,0,5.24456,1110.0,1.0,20620.75,83.0,1.0,743.0,471.0,1261.0,1406224
2586,2587,20.0,,578.0,0,6.8728880000000006,606.0,38.0,3461.4375,102.0,2.0,1926.0,1456.0,839.0,12368234
2587,2588,,30000000.0,400.0,0,5.025475,154.0,1.0,18884.75,125.0,1.0,376.0,1748.0,508.0,41480851
2588,2589,,1350000.0,578.0,0,4.60786,709.0,37.0,15768.75,105.0,1.0,777.0,360.0,543.0,3897569
2589,2590,,35000000.0,596.0,0,6.71898,187.0,1.0,18345.75,105.0,183.0,917.0,559.0,546.0,68915888
2590,2591,,,732.0,0,2.203671,2311.0,1.0,22021.75,73.0,1.0,187.0,2688.0,2873.0,44695
2591,2592,,35000000.0,596.0,0,8.355977000000001,283.0,1.0,16112.75,112.0,317.0,1624.0,1714.0,2102.0,40263020
2592,2593,,,139.0,0,5.571253,1828.0,1.0,22188.75,86.0,1.0,1801.0,1756.0,1542.0,157768
2593,2594,20.0,25000000.0,532.0,0,3.372523,1947.0,17.0,13879.75,93.0,80.0,,981.0,843.0,2438031
2594,2595,,,303.0,32,3.485214,1635.0,263.0,21367.75,112.0,227.0,,2922.0,1406.0,66559
2595,2596,286.0,12000000.0,538.0,0,6.498789,2066.0,1.0,17256.75,102.0,1.0,1334.0,1318.0,1991.0,75781642
2596,2597,,850000.0,538.0,0,1.094395,2164.0,1.0,10176.75,109.0,1.0,1637.0,2084.0,1651.0,840000
2597,2598,,13000000.0,789.0,0,8.736869,1441.0,1.0,15944.75,106.0,1.0,280.0,1432.0,1216.0,16757163
2598,2599,,,610.0,0,1.196669,2175.0,37.0,10166.75,90.0,47.0,,206.0,245.0,7241180
2599,2600,,90000000.0,429.0,0,12.978750999999999,698.0,1.0,16028.75,132.0,1.0,643.0,711.0,460.0,250649836
2600,2601,,,596.0,4,8.569586,1226.0,59.0,21780.75,98.0,178.0,331.0,2398.0,2535.0,23598
2601,2602,,,794.0,0,7.137117,1303.0,1.0,14971.75,137.0,1.0,1460.0,749.0,1941.0,106269971
2602,2603,,,551.0,0,3.581434,749.0,1.0,20353.75,89.0,1.0,,445.0,1070.0,538000
2603,2604,46.0,70000000.0,753.0,0,15.57784,929.0,1.0,15655.75,109.0,1.0,1193.0,1339.0,960.0,162000000
2604,2605,,20000000.0,600.0,0,2.3213939999999997,1997.0,1.0,20613.75,91.0,1.0,385.0,2880.0,1604.0,14166853
2605,2606,,,693.0,0,2.7745889999999997,1032.0,38.0,13417.75,99.0,1.0,961.0,881.0,2027.0,221295
2606,2607,214.0,80000000.0,578.0,0,7.634017,1212.0,158.0,16133.75,103.0,1.0,308.0,199.0,83.0,176885658
2607,2608,,5000000.0,451.0,0,2.06528,1827.0,1.0,18804.75,84.0,124.0,1961.0,1788.0,2001.0,25900
2608,2609,,13500000.0,193.0,0,5.387711,533.0,100.0,16761.75,124.0,1.0,1970.0,93.0,293.0,7060876
2609,2610,,475000.0,278.0,0,9.00314,1978.0,1.0,18291.75,110.0,1.0,583.0,1864.0,2470.0,3919254
2610,2611,,5000.0,395.0,2,3.4478940000000002,2295.0,212.0,22263.75,139.0,255.0,633.0,2358.0,2835.0,11083449
2611,2612,,,200.0,0,16.759454,306.0,1.0,12528.75,107.0,1.0,1189.0,468.0,2065.0,84431625
2612,2613,,30000000.0,522.0,0,14.443598999999999,791.0,72.0,20499.75,113.0,64.0,697.0,884.0,599.0,130786397
2613,2614,,28000000.0,232.0,0,4.512767,1302.0,114.0,16343.75,119.0,1.0,2291.0,352.0,1464.0,8888143
2614,2615,,49000000.0,517.0,0,9.769047,184.0,1.0,17106.75,87.0,1.0,1294.0,478.0,1175.0,72700000
2615,2616,,,532.0,0,5.94179,512.0,1.0,10421.75,79.0,47.0,87.0,454.0,572.0,11798616
2616,2617,,14000000.0,718.0,0,6.573364,512.0,1.0,12031.75,88.0,1.0,706.0,245.0,1742.0,57915972
2617,2618,,30000000.0,193.0,0,13.194168,711.0,1.0,17951.75,127.0,345.0,141.0,1241.0,1265.0,611899420
2618,2619,,13000000.0,253.0,0,12.989056,536.0,1.0,20423.75,108.0,15.0,312.0,262.0,1396.0,327803731
2619,2620,,8500000.0,848.0,0,10.222142999999999,1476.0,1.0,22559.75,92.0,276.0,2557.0,2879.0,1679.0,19985196
2620,2621,,25000000.0,8.0,0,4.257516000000001,1025.0,37.0,15692.75,93.0,1.0,1011.0,2158.0,2023.0,100000000
2621,2622,,15000000.0,89.0,0,5.984133,434.0,1.0,10785.75,101.0,1.0,592.0,1591.0,1819.0,28733290
2622,2623,,,163.0,14,5.330725,1134.0,152.0,17009.75,87.0,246.0,2567.0,525.0,2447.0,37641
2623,2624,,197471676.0,89.0,0,15.262706,1972.0,59.0,22845.75,137.0,179.0,1534.0,,,90024292
2624,2625,,5000000.0,782.0,0,36.894806,1701.0,1.0,22699.75,104.0,1.0,1914.0,2785.0,2879.0,252434250
2625,2626,,,193.0,8,3.534068,2292.0,282.0,22061.75,97.0,198.0,786.0,2867.0,2123.0,52761
2626,2627,,60000000.0,53.0,0,11.953553,1021.0,241.0,18554.75,105.0,247.0,2119.0,1750.0,1192.0,55987321
2627,2628,,1000000.0,330.0,0,10.07817,1347.0,1.0,22020.75,82.0,1.0,2312.0,2831.0,2054.0,62882090
2628,2629,,852510.0,193.0,29,9.990406,1282.0,211.0,19227.75,113.0,359.0,868.0,1804.0,1998.0,1185783
2629,2630,105.0,,74.0,0,14.657754,5.0,114.0,15041.75,89.0,,,253.0,1288.0,32709423
2630,2631,,700000.0,690.0,0,7.948581,2205.0,1.0,22083.75,103.0,1.0,576.0,2862.0,2276.0,17986781
2631,2632,,102000000.0,272.0,0,13.494245999999999,1072.0,107.0,21117.75,172.0,1.0,622.0,21.0,600.0,130482868
2632,2633,,80000000.0,660.0,0,8.534175999999999,626.0,158.0,16749.75,106.0,1.0,1278.0,1045.0,195.0,33463969
2633,2634,161.0,13000000.0,330.0,0,8.502529,2024.0,1.0,17347.75,94.0,1.0,1422.0,1274.0,2152.0,37664855
2634,2635,293.0,,448.0,0,0.703225,,183.0,10616.75,103.0,225.0,,484.0,2433.0,3554460
2635,2636,,10000000.0,724.0,0,1.9429450000000001,513.0,1.0,12878.75,98.0,1.0,2521.0,2090.0,1072.0,22424195
2636,2637,,26000000.0,307.0,0,13.795875,1567.0,1.0,20108.75,100.0,1.0,409.0,1077.0,1193.0,67918658
2637,2638,,,538.0,0,0.9204690000000001,2223.0,1.0,15985.75,105.0,1.0,109.0,2919.0,2663.0,2303
2638,2639,307.0,50000000.0,720.0,0,10.901496,173.0,1.0,21704.75,112.0,1.0,2329.0,1810.0,2966.0,188441614
2639,2640,,70000000.0,538.0,0,7.5130669999999995,346.0,1.0,20465.75,111.0,1.0,963.0,1993.0,531.0,67112664
2640,2641,,,232.0,0,7.355355,132.0,1.0,21894.75,102.0,1.0,2063.0,690.0,380.0,25434291
2641,2642,,,608.0,0,1.7841330000000002,512.0,1.0,13375.75,97.0,1.0,326.0,273.0,1614.0,6166819
2642,2643,,75000000.0,462.0,0,6.540621,1260.0,1.0,20242.75,100.0,1.0,1156.0,1883.0,827.0,98159963
2643,2644,321.0,37000000.0,81.0,0,7.558125,2127.0,1.0,19450.75,96.0,1.0,1300.0,1659.0,1431.0,100076342
2644,2645,72.0,105000000.0,62.0,0,14.412644,1161.0,1.0,15649.75,129.0,1.0,449.0,1919.0,1174.0,121214377
2645,2646,,,803.0,0,0.504,1783.0,186.0,21663.75,,258.0,,2752.0,2851.0,76000000
2646,2647,,,532.0,0,1.4892940000000001,2345.0,157.0,18855.75,99.0,1.0,767.0,2454.0,2541.0,7778177
2647,2648,154.0,145000000.0,484.0,0,14.258429999999999,122.0,236.0,20793.75,133.0,71.0,1697.0,226.0,345.0,694713380
2648,2649,,65000000.0,474.0,0,12.366641,1065.0,1.0,20862.75,103.0,1.0,124.0,188.0,1031.0,156974557
2649,2650,,1455000.0,624.0,0,6.229674,1497.0,9.0,5057.625,113.0,209.0,2502.0,296.0,1139.0,2620000
2650,2651,110.0,7000000.0,88.0,0,9.218164,2074.0,114.0,19427.75,97.0,1.0,2056.0,1890.0,2077.0,8900000
2651,2652,,,474.0,0,3.918878,2139.0,1.0,1799.8125,124.0,69.0,323.0,693.0,845.0,6800000
2652,2653,,2000000.0,532.0,0,9.241748,604.0,1.0,-5190.8125,125.0,170.0,29.0,1522.0,1804.0,11000000
2653,2654,,6500000.0,287.0,0,6.476534,1055.0,1.0,11891.75,108.0,1.0,2152.0,2089.0,258.0,54215416
2654,2655,305.0,,463.0,4,6.411782,738.0,59.0,16518.75,82.0,217.0,85.0,1802.0,62.0,60726164
2655,2656,,,193.0,0,3.4662040000000003,1660.0,157.0,15929.75,104.0,138.0,240.0,2464.0,1095.0,378667
2656,2657,,42000000.0,637.0,0,10.027434,1092.0,21.0,21070.75,113.0,42.0,2058.0,843.0,994.0,180274123
2657,2658,,13000000.0,532.0,0,3.9606220000000003,154.0,119.0,16285.75,94.0,2.0,2387.0,140.0,2228.0,27500000
2658,2659,,,701.0,0,2.995682,1298.0,1.0,11680.75,102.0,179.0,1913.0,1092.0,2214.0,25147055
2659,2660,,10000000.0,382.0,0,6.830599,1152.0,1.0,11037.75,108.0,1.0,1149.0,2485.0,1960.0,25754284
2660,2661,261.0,4000000.0,111.0,0,7.914795,583.0,1.0,8718.75,132.0,1.0,970.0,1593.0,702.0,30471420
2661,2662,,20000000.0,532.0,0,7.359522,290.0,1.0,21731.75,97.0,1.0,,2235.0,743.0,100525432
2662,2663,,500000.0,803.0,0,0.071908,2290.0,131.0,15167.75,157.0,308.0,,2764.0,2752.0,500000
2663,2664,361.0,38000000.0,476.0,0,17.02038,203.0,1.0,22019.75,94.0,1.0,2337.0,1996.0,988.0,107597242
2664,2665,,40000000.0,289.0,0,10.479723,1248.0,1.0,16720.75,122.0,1.0,2592.0,576.0,2277.0,55707411
2665,2666,,,532.0,0,7.427491000000001,2089.0,1.0,11498.75,93.0,1.0,1522.0,247.0,1781.0,71624879
2666,2667,,32000000.0,200.0,0,11.204539,526.0,1.0,20590.75,139.0,1.0,742.0,165.0,181.0,54674226
